,,Kansai,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kansai
9/22/22,0:00,2860,6656,2314,0,68,1178,8,0,262,2732,0,0,0,16080,15.92
9/22/22,1:00,2860,6490,2622,0,68,1611,6,-19,0,3635,0,0,0,17273,20.18
9/22/22,2:00,2860,6695,2669,0,68,1875,8,-120,0,3748,0,0,0,17803,20.88
9/22/22,3:00,2860,6948,2791,0,68,1925,5,-273,0,3672,0,0,0,17997,19.91
9/22/22,4:00,2859,6910,2748,0,68,1774,8,-593,0,3580,0,0,0,17354,5.21
9/22/22,5:00,2860,6734,2801,0,68,1749,12,-97,0,3841,0,0,0,17968,15.56
9/22/22,6:00,2861,6830,2816,0,68,1711,11,0,455,3640,0,0,0,18393,18.73
9/22/22,7:00,2861,6818,2819,0,68,1142,4,0,506,3924,0,0,0,18142,20.46
9/22/22,8:00,2861,7210,2831,0,68,708,4,0,743,3619,0,0,0,18044,23.34
9/22/22,9:00,2861,7183,2754,0,68,183,5,0,697,3662,0,0,0,17413,26.36
9/22/22,10:00,2860,7125,2707,0,68,0,10,0,963,3377,0,0,0,17110,23.25
9/22/22,11:00,2861,6561,2553,0,68,0,13,0,917,3258,0,0,0,16232,23.11
9/22/22,12:00,2861,6251,2502,0,68,0,13,0,829,2951,0,0,0,15475,21.97
9/22/22,13:00,2861,5955,2509,0,68,0,13,0,377,3141,0,0,0,14924,21.22
9/22/22,14:00,2861,6256,2461,0,68,0,9,0,10,2799,0,0,0,14464,17.44
9/22/22,15:00,2861,5612,2305,0,68,0,11,-21,0,3082,0,0,0,13918,17.77
9/22/22,16:00,2861,5401,2287,0,68,0,7,0,82,2238,0,0,0,12944,1.05
9/22/22,17:00,2861,5486,2016,0,68,0,7,-514,0,2316,0,0,0,12240,1.05
9/22/22,18:00,2861,5463,2010,0,68,0,5,-571,0,2495,0,0,0,12331,0.65
9/22/22,19:00,2861,5424,2249,0,68,0,5,-884,0,3028,0,0,0,12751,0.65
9/22/22,20:00,2860,5284,2035,0,68,0,13,-723,0,3309,0,0,0,12847,3
9/22/22,21:00,2861,5282,2002,0,68,0,10,-617,0,3184,0,0,0,12791,1.8
9/22/22,22:00,2861,5819,2000,0,68,74,13,-365,0,2200,0,0,0,12670,0.02
9/22/22,23:00,2861,6062,1997,0,68,449,14,-194,0,2328,0,0,0,13585,0.91
9/23/22,0:00,2861,6332,2381,0,68,658,20,-605,0,3063,0,0,0,14778,8.59
9/23/22,1:00,2861,6517,2529,0,68,685,25,0,102,3282,0,0,0,16069,11.5
9/23/22,2:00,2861,5899,2701,0,68,559,10,0,581,3798,0,0,0,16476,16.35
9/23/22,3:00,2861,5792,2750,0,68,631,6,0,292,4113,0,0,0,16513,16.52
9/23/22,4:00,2861,5557,2750,0,68,721,9,0,272,3664,0,0,0,15902,16.57
9/23/22,5:00,2861,5582,2748,0,68,777,9,0,811,3132,0,0,0,15988,16.66
9/23/22,6:00,2861,5496,2746,0,68,580,5,0,1098,3181,0,0,0,16036,16.85
9/23/22,7:00,2861,5746,2738,0,68,410,3,0,1432,2619,0,0,0,15877,12.61
9/23/22,8:00,2860,5880,2713,0,68,301,8,0,1233,2833,0,0,0,15896,16.32
9/23/22,9:00,2860,5680,2690,0,68,97,12,0,1100,3385,0,0,0,15893,19.79
9/23/22,10:00,2860,5566,2587,0,68,0,20,0,1424,3659,0,0,0,16185,20.42
9/23/22,11:00,2860,5451,2388,0,68,0,23,0,745,4253,0,0,0,15788,20
9/23/22,12:00,2860,4970,2151,0,68,0,28,0,1213,3837,0,0,0,15126,18.5
9/23/22,13:00,2860,4823,2119,0,68,0,38,0,1311,3297,0,0,0,14517,16.68
9/23/22,14:00,2861,4722,2077,0,68,0,40,0,1066,3083,0,0,0,13917,14.58
9/23/22,15:00,2861,4964,2024,0,68,0,39,0,516,2909,0,0,0,13381,8.86
9/23/22,16:00,2861,4682,2112,0,68,0,45,0,192,2536,0,0,0,12497,19.58
9/23/22,17:00,2862,4636,2072,0,68,0,55,-357,0,2493,0,0,0,11829,18.27
9/23/22,18:00,2861,4786,2084,0,68,0,52,-65,0,2221,0,0,0,12008,16.61
9/23/22,19:00,2861,4564,2058,0,68,0,47,-124,0,2833,0,0,0,12308,17.39
9/23/22,20:00,2861,4705,2027,0,68,0,49,-12,0,2695,0,0,0,12394,23.37
9/23/22,21:00,2861,4691,2025,0,68,3,34,-35,0,2474,0,0,0,12121,19.14
9/23/22,22:00,2862,4675,2019,0,68,452,43,-11,0,1833,0,0,0,11941,14.61
9/23/22,23:00,2861,4570,2061,0,68,1518,33,-274,0,1746,0,0,0,12584,2.32
9/24/22,0:00,2861,4674,1765,0,68,2552,35,-1120,0,2818,0,0,0,13652,0.01
9/24/22,1:00,2860,4632,1770,0,68,3144,40,-890,0,3260,0,0,0,14884,0.01
9/24/22,2:00,2860,4453,1877,0,68,3566,46,-1050,0,3475,0,0,0,15295,0.01
9/24/22,3:00,2860,4742,1968,0,68,4132,48,-1641,0,3592,0,0,0,15769,0.01
9/24/22,4:00,2859,4892,1961,0,68,4107,55,-1801,0,3740,0,0,0,15883,0.01
9/24/22,5:00,2859,5446,2000,0,68,3741,64,-1685,0,3722,0,0,0,16215,0.01
9/24/22,6:00,2858,5627,2483,0,68,2888,60,-1297,0,3436,0,0,0,16123,6.5
9/24/22,7:00,2858,5985,2682,0,68,2086,52,-547,0,2670,0,0,0,15854,9.35
9/24/22,8:00,2859,5883,2783,0,68,1153,46,-61,0,2896,0,0,0,15628,16.95
9/24/22,9:00,2859,5506,2802,0,68,244,62,0,349,3301,0,0,0,15192,17.23
9/24/22,10:00,2859,5461,2785,0,68,0,70,0,1026,2911,0,0,0,15180,17.49
9/24/22,11:00,2859,4567,2749,0,68,0,69,0,1305,2989,0,0,0,14608,17.25
9/24/22,12:00,2860,4349,2611,0,68,0,72,0,981,3009,0,0,0,13950,17.13
9/24/22,13:00,2861,4254,2297,0,68,0,70,0,1100,2603,0,0,0,13254,17.04
9/24/22,14:00,2861,4206,2143,0,68,0,57,0,1391,1976,0,0,0,12703,15.76
9/24/22,15:00,2860,4048,2122,0,68,0,60,0,1277,1798,0,0,0,12233,12.85
9/24/22,16:00,2861,3748,2180,0,68,0,53,0,253,2092,0,0,0,11256,11.36
9/24/22,17:00,2861,3531,2189,0,68,0,51,0,18,1914,0,0,0,10633,15.35
9/24/22,18:00,2860,3361,2211,0,68,0,50,0,426,1868,0,0,0,10845,15.93
9/24/22,19:00,2861,3374,2215,0,68,0,40,0,614,2117,0,0,0,11289,16.44
9/24/22,20:00,2861,3474,2217,0,68,0,37,0,738,2023,0,0,0,11420,16.31
9/24/22,21:00,2862,3483,2218,0,68,2,27,0,364,2337,0,0,0,11360,15.96
9/24/22,22:00,2862,3468,2179,0,68,389,16,0,117,2012,0,0,0,11113,3.72
9/24/22,23:00,2862,3471,1982,0,68,1501,10,-728,0,2193,0,0,0,11361,0.01
9/25/22,0:00,2861,3482,2000,0,68,2646,9,-2137,0,3036,0,0,0,11964,0.01
9/25/22,1:00,2861,3363,2072,0,68,3536,9,-2412,0,3294,0,0,0,12791,0.01
9/25/22,2:00,2861,3125,2107,0,68,4196,7,-2568,0,3546,0,0,0,13342,0.01
9/25/22,3:00,2860,2968,2177,0,68,4406,8,-2580,0,3712,0,0,0,13619,0.01
9/25/22,4:00,2860,3169,2318,0,68,4479,8,-2761,0,3797,0,0,0,13938,0.01
9/25/22,5:00,2859,3573,2337,0,68,4211,7,-2506,0,3607,0,0,0,14156,0.01
9/25/22,6:00,2858,3722,2338,0,68,3444,6,-1880,0,3659,0,0,0,14216,0.01
9/25/22,7:00,2858,4599,2565,0,68,2444,4,-1197,0,3108,0,0,0,14450,0.03
9/25/22,8:00,2859,5363,2566,0,68,1258,2,-464,0,3123,0,0,0,14775,8.87
9/25/22,9:00,2859,5396,2574,0,68,243,0,-724,0,4528,0,0,0,14944,19.41
9/25/22,10:00,2860,5138,2578,0,68,0,0,-301,0,4813,0,0,0,15156,20.43
9/25/22,11:00,2860,4704,2403,0,68,0,0,0,188,4518,0,0,0,14741,19.84
9/25/22,12:00,2860,4669,2257,0,68,0,1,0,174,4098,0,0,0,14127,19.64
9/25/22,13:00,2860,4438,2098,0,68,0,1,0,274,3704,0,0,0,13443,15.72
9/25/22,14:00,2860,4227,2088,0,68,0,2,0,46,3443,0,0,0,12734,16.28
9/25/22,15:00,2861,4302,2092,0,68,0,2,-131,0,3046,0,0,0,12239,12.85
9/25/22,16:00,2861,4152,2003,0,68,0,1,-245,0,2528,0,0,0,11368,13.07
9/25/22,17:00,2861,4099,1685,0,68,0,1,-561,0,2529,0,0,0,10682,13.03
9/25/22,18:00,2861,4652,1684,0,68,0,0,-760,0,2399,0,0,0,10904,10.01
9/25/22,19:00,2861,4675,1711,0,68,0,0,-295,0,2515,0,0,0,11535,13.06
9/25/22,20:00,2861,4778,1713,0,68,0,0,-260,0,2604,0,0,0,11765,15.85
9/25/22,21:00,2862,4677,1683,0,70,2,0,-243,0,2871,0,0,0,11922,15.95
9/25/22,22:00,2861,5260,1686,0,70,461,1,-249,0,2346,0,0,0,12436,13.85
9/25/22,23:00,2861,5157,1691,0,70,1584,1,-479,0,3004,0,0,0,13889,2.76
9/26/22,0:00,2860,5968,1728,0,70,2755,3,-358,0,3029,0,0,0,16055,0.01
9/26/22,1:00,2859,6247,2000,0,70,3727,5,0,284,2824,0,0,0,18016,0.01
9/26/22,2:00,2860,6442,2190,0,70,4365,7,0,103,3023,0,0,0,19059,0.01
9/26/22,3:00,2859,7044,2210,0,70,4639,7,-197,0,3124,0,0,0,19756,0.01
9/26/22,4:00,2858,7364,2190,0,70,4574,8,-386,0,2741,0,0,0,19419,0.01
9/26/22,5:00,2857,7963,2324,0,70,4177,9,0,143,2868,0,0,0,20412,0.81
9/26/22,6:00,2857,8759,2368,0,70,3418,8,0,197,2974,0,0,0,20651,7.83
9/26/22,7:00,2856,9102,2359,0,70,2380,4,0,701,3151,0,0,0,20623,13
9/26/22,8:00,2857,9350,2349,0,70,1209,2,0,966,3741,0,0,0,20542,20.49
9/26/22,9:00,2857,9223,2342,0,69,223,0,0,715,3931,0,0,0,19361,22.83
9/26/22,10:00,2858,9056,2216,0,68,0,0,0,608,3917,0,0,0,18724,19.99
9/26/22,11:00,2858,7979,2087,0,68,0,1,0,217,4328,0,0,0,17539,18.32
9/26/22,12:00,2857,7785,1984,0,68,0,6,0,122,3722,0,0,0,16545,19.13
9/26/22,13:00,2857,7119,1926,0,68,0,5,0,135,3686,0,0,0,15797,16.72
9/26/22,14:00,2858,6305,1908,0,68,0,4,0,120,3738,0,0,0,15002,16.74
9/26/22,15:00,2859,5810,1904,0,68,0,4,0,150,3407,0,0,0,14202,13.61
9/26/22,16:00,2854,5860,1710,0,68,0,3,-128,0,2698,0,0,0,13065,15.09
9/26/22,17:00,2812,5666,1725,0,68,0,1,-440,0,2510,0,0,0,12342,13.1
9/26/22,18:00,2836,5620,1722,0,68,0,0,-486,0,2660,0,0,0,12420,12.11
9/26/22,19:00,2859,5908,1718,0,68,0,0,-432,0,2750,0,0,0,12872,13.1
9/26/22,20:00,2860,5883,1723,0,68,0,0,-533,0,3031,0,0,0,13032,16.95
9/26/22,21:00,2861,6193,1726,0,68,1,2,-567,0,2818,0,0,0,13102,16.52
9/26/22,22:00,2861,6400,1730,0,68,290,4,-323,0,2450,0,0,0,13480,12.71
9/26/22,23:00,2860,6476,1732,0,68,909,4,-470,0,3255,0,0,0,14834,12.73
9/27/22,0:00,2860,6824,1803,0,68,1720,3,-251,0,3916,0,0,0,16943,15.14
9/27/22,1:00,2860,7070,1761,0,68,2664,6,-459,0,4611,0,0,0,18581,17.3
9/27/22,2:00,2858,7472,1898,0,68,3055,6,-129,0,4276,0,0,0,19505,15.49
9/27/22,3:00,2857,7797,1907,0,68,2487,4,0,193,4863,0,0,0,20176,17.15
9/27/22,4:00,2857,8180,1812,0,68,1389,2,-33,0,5005,0,0,0,19280,11.37
9/27/22,5:00,2858,8633,2021,0,68,899,9,0,152,5181,0,0,0,19820,17.12
9/27/22,6:00,2858,9275,2168,0,68,684,15,0,310,4496,0,0,0,19873,18.86
9/27/22,7:00,2858,9095,2221,0,68,432,37,0,395,4107,0,0,0,19213,18.88
9/27/22,8:00,2859,9007,2257,0,68,269,8,0,389,3828,0,0,0,18684,20.34
9/27/22,9:00,2859,8733,2171,0,68,65,4,0,391,3607,0,0,0,17898,20.4
9/27/22,10:00,2859,8557,2020,0,68,0,4,0,278,3645,0,0,0,17431,18.88
9/27/22,11:00,2859,7583,1951,0,68,0,2,0,111,3852,0,0,0,16427,17.18
9/27/22,12:00,2859,7125,1759,0,68,0,0,0,139,3555,0,0,0,15506,17.22
9/27/22,13:00,2859,6796,1764,0,68,0,2,0,125,3201,0,0,0,14817,16.2
9/27/22,14:00,2859,6294,1755,0,68,0,2,0,125,3123,0,0,0,14226,16.96
9/27/22,15:00,2860,5951,1742,0,68,0,2,0,147,2844,0,0,0,13613,13.5
9/27/22,16:00,2859,5410,1662,0,68,0,2,-360,0,2914,0,0,0,12556,16.83
9/27/22,17:00,2859,5659,1643,0,68,0,2,-789,0,2495,0,0,0,11938,14.6
9/27/22,18:00,2859,5596,1596,0,68,0,1,-814,0,2749,0,0,0,12056,15.81
9/27/22,19:00,2859,5743,1576,0,68,0,1,-788,0,3082,0,0,0,12541,17.53
9/27/22,20:00,2859,5611,1563,0,68,0,1,-752,0,3415,0,0,0,12764,16.8
9/27/22,21:00,2860,5588,1567,0,68,1,2,-856,0,3549,0,0,0,12780,17.87
9/27/22,22:00,2860,6261,1580,0,68,251,1,-551,0,2687,0,0,0,13157,15.83
9/27/22,23:00,2859,5928,1575,0,68,872,1,-975,0,4011,0,0,0,14340,17.43
9/28/22,0:00,2859,6264,1706,0,68,1482,2,-552,0,4380,0,0,0,16210,16.37
9/28/22,1:00,2860,6069,1748,0,68,2142,4,-331,0,5026,0,0,0,17587,17.31
9/28/22,2:00,2860,6382,1805,0,68,2614,6,-442,0,4899,0,0,0,18192,15.26
9/28/22,3:00,2860,6611,1788,0,68,2568,8,-590,0,4994,0,0,0,18308,15.31
9/28/22,4:00,2860,6526,1704,0,68,2519,9,-213,0,4264,0,0,0,17737,3.72
9/28/22,5:00,2859,7904,1708,0,68,2296,10,0,400,3334,0,0,0,18579,6
9/28/22,6:00,2858,8081,1823,0,68,1801,11,0,663,3382,0,0,0,18688,16.64
9/28/22,7:00,2858,8067,1982,0,68,1206,11,0,659,3454,0,0,0,18306,16.59
9/28/22,8:00,2857,8205,2022,0,68,652,13,0,685,3508,0,0,0,18011,18.25
9/28/22,9:00,2858,7877,2032,0,68,145,15,0,790,3714,0,0,0,17500,21.16
9/28/22,10:00,2858,7529,1931,0,68,0,14,0,1044,3668,0,0,0,17113,20.77
9/28/22,11:00,2858,6872,1728,0,68,0,11,0,863,3828,0,0,0,16229,18.4
9/28/22,12:00,2858,6627,1538,0,68,0,8,0,573,3645,0,0,0,15318,17.78
9/28/22,13:00,2859,6485,1515,0,68,0,8,0,325,3347,0,0,0,14607,17.72
9/28/22,14:00,2860,6126,1513,0,68,0,6,0,235,3171,0,0,0,13978,17.28
9/28/22,15:00,2860,5842,1500,0,68,0,6,0,121,2942,0,0,0,13339,15.94
9/28/22,16:00,2859,5549,1606,0,68,0,7,-1060,0,3320,0,0,0,12349,17.4
9/28/22,17:00,2859,5760,1611,0,68,0,5,-1230,0,2621,0,0,0,11696,17.03
9/28/22,18:00,2860,5853,1610,0,68,0,6,-1205,0,2633,0,0,0,11826,16.73
9/28/22,19:00,2860,5766,1546,0,68,0,12,-1178,0,3255,0,0,0,12329,17.09
9/28/22,20:00,2860,5853,1539,0,68,0,8,-914,0,3112,0,0,0,12527,17.38
9/28/22,21:00,2861,6041,1543,0,68,0,10,-845,0,2897,0,0,0,12575,17.22
9/28/22,22:00,2860,6064,1537,0,68,261,10,-146,0,2227,0,0,0,12881,11.76
9/28/22,23:00,2860,5946,1563,0,68,976,12,-432,0,3108,0,0,0,14102,10
9/29/22,0:00,2859,6035,1622,0,68,1382,11,-106,0,3945,0,0,0,15817,9.01
9/29/22,1:00,2860,5703,1679,0,68,1842,12,-206,0,5012,0,0,0,16969,8.71
9/29/22,2:00,2860,5800,1685,0,68,3372,10,-295,0,4214,0,0,0,17715,7.42
9/29/22,3:00,2859,5944,1684,0,68,3086,7,-272,0,4602,0,0,0,17979,4.83
9/29/22,4:00,2858,5986,1681,0,68,2589,7,0,72,3967,0,0,0,17228,2.58
9/29/22,5:00,2858,6914,1812,0,68,2067,8,0,850,3448,0,0,0,18024,3
9/29/22,6:00,2858,7608,2007,0,68,1175,8,0,463,3765,0,0,0,17952,6.04
9/29/22,7:00,2857,7723,2027,0,68,732,6,0,807,3715,0,0,0,17936,14.91
9/29/22,8:00,2858,7567,2015,0,68,436,3,0,768,4138,0,0,0,17854,25.07
9/29/22,9:00,2858,7305,1922,0,68,76,2,0,421,4700,0,0,0,17353,27.5
9/29/22,10:00,2859,7638,1650,0,68,0,1,0,347,4438,0,0,0,17002,24.07
9/29/22,11:00,2859,7096,1609,0,68,0,1,0,171,4256,0,0,0,16060,18.04
9/29/22,12:00,2859,6336,1511,0,68,0,0,0,116,4345,0,0,0,15236,19.75
9/29/22,13:00,2860,6092,1477,0,68,0,0,0,128,3945,0,0,0,14571,18.48
9/29/22,14:00,2860,5724,1450,0,68,0,1,0,128,3683,0,0,0,13915,17.52
9/29/22,15:00,2860,5679,1412,0,68,0,2,0,154,3141,0,0,0,13316,14.84
9/29/22,16:00,2860,5018,1371,0,68,0,4,-220,0,3219,0,0,0,12321,17.2
9/29/22,17:00,2860,4965,1363,0,68,0,4,-345,0,2747,0,0,0,11663,11.26
9/29/22,18:00,2860,4915,1369,0,68,0,3,-157,0,2737,0,0,0,11796,11.5
9/29/22,19:00,2860,4947,1378,0,68,0,4,-160,0,3230,0,0,0,12327,16.56
9/29/22,20:00,2860,4860,1375,0,68,0,2,-107,0,3527,0,0,0,12585,17.49
9/29/22,21:00,2860,5008,1376,0,68,0,1,-1,0,3260,0,0,0,12573,18.32
9/29/22,22:00,2860,5330,1380,0,68,322,2,-109,0,2863,0,0,0,12716,14.93
9/29/22,23:00,2859,4956,1379,0,68,1476,2,-302,0,3392,0,0,0,13831,12.06
9/30/22,0:00,2859,5236,1419,0,68,2603,4,-285,0,3665,0,0,0,15570,4.65
9/30/22,1:00,2858,5076,1474,0,68,3609,6,-322,0,4361,0,0,0,17130,2.34
9/30/22,2:00,2855,5216,1488,0,68,4263,6,-636,0,4767,0,0,0,18027,0.02
9/30/22,3:00,2855,5309,1553,0,68,4448,7,-403,0,4671,0,0,0,18510,0.02
9/30/22,4:00,2855,5332,1504,0,68,4379,8,-154,0,4110,0,0,0,18103,0.01
9/30/22,5:00,2854,6667,1636,0,68,3972,8,0,374,3362,0,0,0,18941,1.01
9/30/22,6:00,2854,7248,1872,0,68,3237,6,0,446,3402,0,0,0,19134,5.21
9/30/22,7:00,2853,7619,1878,0,68,2232,4,0,663,3742,0,0,0,19059,13.93
9/30/22,8:00,2853,7854,1853,0,68,1073,2,0,862,4309,0,0,0,18874,21.16
9/30/22,9:00,2855,7687,1843,0,68,152,0,0,588,4633,0,0,0,17826,24.99
9/30/22,10:00,2856,8056,1747,0,68,0,0,0,594,3974,0,0,0,17295,26.34
9/30/22,11:00,2857,7343,1470,0,68,0,0,0,305,4363,0,0,0,16407,21.53
9/30/22,12:00,2857,6659,1395,0,68,0,0,0,214,4271,0,0,0,15464,20
9/30/22,13:00,2857,6362,1357,0,68,0,0,0,220,3773,0,0,0,14638,18.86
9/30/22,14:00,2857,5836,1350,0,68,0,0,0,235,3634,0,0,0,13981,18.64
9/30/22,15:00,2858,5536,1338,0,68,0,0,0,181,3414,0,0,0,13396,15.32
9/30/22,16:00,2858,5026,1311,0,67,0,1,0,16,3068,0,0,0,12346,30.54
9/30/22,17:00,2858,4720,1276,0,67,0,0,-143,0,2901,0,0,0,11679,28.89
9/30/22,18:00,2857,4963,1277,0,67,0,1,-99,0,2670,0,0,0,11736,29.99
9/30/22,19:00,2858,5278,1335,0,67,0,0,0,4,2618,0,0,0,12159,29.31
9/30/22,20:00,2858,5185,1321,0,67,0,0,0,145,2670,0,0,0,12247,27.78
9/30/22,21:00,2859,5235,1148,0,67,0,0,0,178,2606,0,0,0,12094,27.78
9/30/22,22:00,2858,4993,1100,0,67,462,0,0,195,2270,0,0,0,11945,25.42
9/30/22,23:00,2858,4414,1041,0,67,1704,2,0,273,2305,0,0,0,12664,11.27
10/1/22,0:00,2858,4383,1137,0,67,2979,3,-119,0,2624,0,0,0,13931,0.51
10/1/22,1:00,2857,4741,1151,0,67,4051,3,-314,0,2740,0,0,0,15295,0.01
10/1/22,2:00,2856,4766,1165,0,67,4736,8,-841,0,3433,0,0,0,16189,0.01
10/1/22,3:00,2856,4972,1232,0,67,4931,11,-699,0,3208,0,0,0,16578,0.01
10/1/22,4:00,2856,5116,1300,0,67,4796,14,-763,0,3176,0,0,0,16562,0.01
10/1/22,5:00,2855,5427,1378,0,67,4363,20,-339,0,3137,0,0,0,16908,0.01
10/1/22,6:00,2855,5409,1491,0,67,3594,22,-90,0,3414,0,0,0,16762,1.51
10/1/22,7:00,2855,5735,1667,0,67,2524,17,0,274,3389,0,0,0,16528,9.38
10/1/22,8:00,2855,6749,1697,0,67,1265,8,0,314,3437,0,0,0,16390,25.93
10/1/22,9:00,2855,7310,1717,0,67,184,2,0,339,3356,0,0,0,15831,34.18
10/1/22,10:00,2855,7416,1760,0,67,0,1,0,597,3046,0,0,0,15743,33.29
10/1/22,11:00,2855,6581,1722,0,67,0,2,0,260,3592,0,0,0,15078,31.36
10/1/22,12:00,2855,6828,1386,0,67,0,4,0,424,2833,0,0,0,14398,29.24
10/1/22,13:00,2856,6444,1269,0,67,0,8,0,174,2723,0,0,0,13539,23.02
10/1/22,14:00,2856,6156,1226,0,67,0,6,0,136,2335,0,0,0,12782,18.63
10/1/22,15:00,2856,5883,1202,0,67,0,4,0,136,2159,0,0,0,12306,19.89
10/1/22,16:00,2857,5017,1319,0,67,0,0,-175,0,2262,0,0,0,11347,18.05
10/1/22,17:00,2857,5154,1337,0,67,0,0,-15,0,1333,0,0,0,10733,17.66
10/1/22,18:00,2857,4972,1351,0,67,0,1,0,133,1519,0,0,0,10900,17.76
10/1/22,19:00,2857,5109,1396,0,67,0,1,0,129,1753,0,0,0,11313,18.46
10/1/22,20:00,2857,5274,1396,0,67,0,0,0,135,1792,0,0,0,11521,18.92
10/1/22,21:00,2858,5080,1395,0,67,0,0,0,139,1768,0,0,0,11306,19.75
10/1/22,22:00,2858,4328,1260,0,67,445,1,-115,0,2222,0,0,0,11065,19.03
10/1/22,23:00,2858,4103,1127,0,67,1683,3,-1010,0,2710,0,0,0,11540,2.33
10/2/22,0:00,2857,4441,1108,0,67,2949,4,-1508,0,2455,0,0,0,12373,0.01
10/2/22,1:00,2857,4232,1025,0,67,4027,5,-1697,0,2904,0,0,0,13419,0.01
10/2/22,2:00,2857,4237,1017,0,67,4770,7,-1735,0,3043,0,0,0,14262,0.01
10/2/22,3:00,2856,4299,1024,0,67,5055,7,-1388,0,3006,0,0,0,14924,0.01
10/2/22,4:00,2855,4500,1055,0,67,4932,8,-1224,0,3093,0,0,0,15285,0.01
10/2/22,5:00,2855,4764,1070,0,67,4395,8,-776,0,3078,0,0,0,15460,0.01
10/2/22,6:00,2855,5203,1232,0,67,3540,9,-1008,0,3430,0,0,0,15327,0.01
10/2/22,7:00,2854,5763,1339,0,67,2428,6,-925,0,3651,0,0,0,15183,2.09
10/2/22,8:00,2854,6354,1536,0,67,1170,4,0,79,3203,0,0,0,15265,17.64
10/2/22,9:00,2854,7381,1544,0,67,171,4,0,150,3084,0,0,0,15255,31.53
10/2/22,10:00,2854,7623,1565,0,67,0,6,0,159,3152,0,0,0,15426,31.71
10/2/22,11:00,2855,6456,1594,0,67,0,7,0,133,3900,0,0,0,15012,30.64
10/2/22,12:00,2855,6549,1562,0,67,0,10,-127,0,3469,0,0,0,14385,30.14
10/2/22,13:00,2855,6452,1516,0,67,0,11,-747,0,3401,0,0,0,13555,27.89
10/2/22,14:00,2856,6332,1505,0,67,0,13,-883,0,2941,0,0,0,12831,22.22
10/2/22,15:00,2855,6279,1435,0,67,0,19,-1057,0,2687,0,0,0,12284,18.19
10/2/22,16:00,2856,5602,1319,0,67,0,14,-1000,0,2506,0,0,0,11364,18.61
10/2/22,17:00,2856,5554,1155,0,67,0,15,-505,0,1651,0,0,0,10793,18.07
10/2/22,18:00,2856,5252,1125,0,67,0,19,-492,0,2076,0,0,0,10903,18.52
10/2/22,19:00,2856,5594,1107,0,67,0,25,-528,0,2297,0,0,0,11417,18.43
10/2/22,20:00,2856,5401,1045,0,67,0,21,-528,0,2826,0,0,0,11687,19.33
10/2/22,21:00,2856,5524,1044,0,67,0,17,-509,0,2841,0,0,0,11840,20.15
10/2/22,22:00,2855,5973,1059,0,67,449,10,-494,0,2540,0,0,0,12460,21.72
10/2/22,23:00,2856,6309,1074,0,67,1577,10,-343,0,2436,0,0,0,13985,24.38
10/3/22,0:00,2855,6591,1110,0,67,2697,9,0,47,2899,0,0,0,16275,23.56
10/3/22,1:00,2854,7045,1241,0,67,3301,7,0,171,3627,0,0,0,18313,25.79
10/3/22,2:00,2853,7234,1305,0,67,3728,8,0,244,3753,0,0,0,19191,23.39
10/3/22,3:00,2853,7840,1363,0,67,3367,10,0,189,3715,0,0,0,19403,30
10/3/22,4:00,2852,7747,1367,0,67,3052,12,-79,0,3717,0,0,0,18736,19.63
10/3/22,5:00,2852,8125,1507,0,67,2649,21,0,128,4277,0,0,0,19627,31.34
10/3/22,6:00,2854,8559,1728,0,67,1773,25,0,266,4337,0,0,0,19608,27.5
10/3/22,7:00,2853,9692,1747,0,67,1117,29,0,432,3352,0,0,0,19289,31.87
10/3/22,8:00,2853,10088,1740,0,67,601,42,0,684,3032,0,0,0,19107,41.52
10/3/22,9:00,2854,9784,1747,0,67,103,62,0,725,3158,0,0,0,18499,46.22
10/3/22,10:00,2854,9600,1745,0,67,0,54,0,624,3056,0,0,0,17999,44.15
10/3/22,11:00,2854,8541,1521,0,67,0,46,0,374,3575,0,0,0,16977,33.15
10/3/22,12:00,2854,7645,1384,0,67,0,30,0,152,3867,0,0,0,15999,22.9
10/3/22,13:00,2855,7319,1261,0,67,0,32,0,120,3524,0,0,0,15177,28.2
10/3/22,14:00,2855,6749,1206,0,67,0,36,0,112,3606,0,0,0,14631,23.39
10/3/22,15:00,2856,6356,1169,0,67,0,34,0,132,3344,0,0,0,13956,19
10/3/22,16:00,2856,5688,1158,0,67,0,42,-84,0,3128,0,0,0,12854,31.01
10/3/22,17:00,2856,5837,1153,0,67,0,48,-849,0,3021,0,0,0,12133,18.55
10/3/22,18:00,2856,6356,1147,0,67,0,47,-868,0,2673,0,0,0,12277,22.74
10/3/22,19:00,2855,6395,1118,0,67,0,52,-539,0,2844,0,0,0,12793,25
10/3/22,20:00,2855,6019,1110,0,67,0,54,-545,0,3348,0,0,0,12907,24.92
10/3/22,21:00,2856,6152,1039,0,67,0,53,-535,0,3234,0,0,0,12865,24.62
10/3/22,22:00,2856,6251,922,0,67,387,57,-331,0,3120,0,0,0,13329,23.71
10/3/22,23:00,2856,5974,974,0,67,1356,49,-204,0,3798,0,0,0,14869,18.93
10/4/22,0:00,2855,6820,1170,0,67,2329,51,0,136,3957,0,0,0,17384,20.07
