1,2,3,4,5,6,7,8,9
0.513183594,0.593667546,0.604371585,0.561606268,0.407863248,0.538250992,0.515817223,0.532401091,0.568093385
0.658691406,0.779023747,0.771693989,0.761802155,0.607521368,0.665115643,0.692442882,0.71111869,0.774319066
0.734863281,0.899736148,0.867213115,0.890107738,0.700854701,0.719857671,0.818980668,0.83611869,0.891050584
0.743652344,0.948548813,0.901857923,0.951420176,0.749059829,0.739427946,0.873462214,0.898362892,0.929961089
0.670898438,0.933377309,0.884262295,0.956317336,0.751225071,0.730532366,0.868189807,0.898021828,0.929961089
0.535644531,0.849604222,0.815956284,0.896963761,0.699145299,0.683591077,0.807557118,0.842939973,0.902723735
0.375488281,0.697889182,0.688196721,0.770225269,0.637378917,0.547693992,0.684534271,0.722203274,0.789883268
0.220703125,0.48878628,0.503934426,0.557884427,0.549401709,0.364171343,0.503514938,0.548260573,0.552529183
0.107421875,0.241424802,0.268196721,0.306366308,0.402393162,0.186259751,0.288224956,0.326739427,0.299610895
0.01953125,0.053430079,0.053551913,0.109108717,0.154757835,0.034624333,0.090509666,0.105900409,0.093385214
0,0,0,0.006856024,0.015156695,0,0.005272408,0.006309686,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.022460938,0.004617414,0.000546448,0.000391773,0,0.019022855,0.007908612,0.004092769,0.003891051
0.135253906,0.095646438,0.086557377,0.063075416,0.029173789,0.14575065,0.077328647,0.076909959,0.077821012
0.277832031,0.30408971,0.300218579,0.2374143,0.134586895,0.349938415,0.231107206,0.22186221,0.241245136
0.426757813,0.539577836,0.494863388,0.48403526,0.195099715,0.547967702,0.411247803,0.39324693,0.490272374
0.567871094,0.69591029,0.629180328,0.690107738,0.219259259,0.687012454,0.510544815,0.614938608,0.715953307
0.673339844,0.809366755,0.772896175,0.754554358,0.173219373,0.759956206,0.667838313,0.797748977,0.782101167
0.716308594,0.830474934,0.86568306,0.662487757,0.131623932,0.772136308,0.741652021,0.853342428,0.6692607
0.713378906,0.767150396,0.860437158,0.464250735,0.124444444,0.713151772,0.844463972,0.631480218,0.571984436
0.662109375,0.733509235,0.686557377,0.367091087,0.136638177,0.618174353,0.761862917,0.396145975,0.424124514
0.520019531,0.650395778,0.467540984,0.270127326,0.154074074,0.514301355,0.615114236,0.307639836,0.229571984
0.333496094,0.468997361,0.308196721,0.200391773,0.169002849,0.380320241,0.345342707,0.188267394,0.116731518
0.161621094,0.19525066,0.136721311,0.138883448,0.150997151,0.180922403,0.185413005,0.094986357,0.070038911
0.027832031,0.027044855,0.018360656,0.056415279,0.082735043,0.034761188,0.08172232,0.041098226,0.023346304
0,0,0,0.004701273,0.013447293,0.000136855,0.006151142,0.001875853,0.003891051
0,0,0,0,0,0,0.000878735,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.025390625,0.007255937,0.000874317,0.000391773,0,0.022170521,0.009666081,0.005627558,0.003891051
0.153320313,0.118073879,0.121092896,0.065621939,0.01960114,0.15491994,0.114235501,0.105900409,0.093385214
0.312988281,0.352242744,0.373114754,0.228795299,0.116581197,0.3697824,0.309314587,0.291950887,0.284046693
0.487792969,0.596965699,0.590491803,0.364544564,0.247179487,0.590119064,0.537785589,0.469304229,0.451361868
0.616210938,0.784300792,0.754644809,0.464642507,0.372535613,0.730395511,0.708260105,0.579809004,0.657587549
0.694335938,0.905013193,0.853442623,0.563956905,0.466324786,0.794580539,0.829525483,0.709242838,0.754863813
0.703613281,0.951846966,0.884918033,0.607443683,0.540512821,0.813740249,0.879613357,0.808321965,0.813229572
0.688964844,0.935356201,0.873661202,0.62761998,0.663817664,0.795264815,0.874340949,0.873806276,0.747081712
0.658691406,0.853562005,0.811038251,0.671498531,0.747578348,0.729574381,0.803163445,0.827762619,0.704280156
0.517089844,0.701846966,0.679562842,0.62331048,0.748148148,0.600246339,0.679261863,0.710095498,0.568093385
0.313964844,0.492084433,0.500437158,0.52791381,0.604558405,0.412481182,0.514938489,0.540416098,0.486381323
0.133300781,0.244063325,0.268415301,0.336728697,0.404102564,0.205830026,0.307557118,0.335436562,0.346303502
0.023925781,0.055408971,0.061420765,0.124779628,0.175612536,0.03968797,0.102811951,0.12994543,0.128404669
0,0,0.00010929,0.008423115,0.020512821,0.000136855,0.006151142,0.007673943,0.007782101
0,0,0,0,0,0,0.000878735,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.017089844,0.005936675,0.000765027,0.000587659,0,0.018886,0.007029877,0.005286494,0.003891051
0.081542969,0.105540897,0.059453552,0.059941234,0.030883191,0.130286027,0.067662566,0.079638472,0.085603113
0.138183594,0.312005277,0.222185792,0.205680705,0.131168091,0.304091967,0.246045694,0.185197817,0.299610895
0.214355469,0.550131926,0.461967213,0.408814887,0.267692308,0.44587382,0.46397188,0.313608458,0.560311284
0.280761719,0.742744063,0.649508197,0.605484819,0.439202279,0.57246476,0.666959578,0.438267394,0.743190661
0.314941406,0.846306069,0.758251366,0.712634672,0.562165242,0.609141919,0.738137083,0.583049113,0.856031128
0.293457031,0.881266491,0.807322404,0.723408423,0.609230769,0.571369919,0.74516696,0.708049113,0.832684825
0.263183594,0.860158311,0.792677596,0.687952987,0.621652422,0.500752703,0.689806678,0.744372442,0.719844358
0.228515625,0.762532982,0.72284153,0.565523996,0.608091168,0.400574791,0.55711775,0.729536153,0.525291829
0.189941406,0.589709763,0.609617486,0.400979432,0.501310541,0.315040372,0.355887522,0.629774898,0.311284047
0.140136719,0.395118734,0.463169399,0.272673849,0.404786325,0.195018475,0.235500879,0.450886767,0.186770428
0.075195313,0.184036939,0.235081967,0.169049951,0.244444444,0.086766115,0.096660808,0.2053206,0.128404669
0.020996094,0.034300792,0.041092896,0.067384917,0.102905983,0.016285753,0.021968366,0.072476126,0.062256809
0.000976563,0,0,0.004701273,0.012421652,0,0.000878735,0.006139154,0.003891051
0,0,0,0,0,0,0.000878735,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.034667969,0.003298153,0.000327869,0.000195886,0,0.003284522,0.002636204,0.004092769,0.003891051
0.204589844,0.042216359,0.026775956,0.021939275,0.011965812,0.032845217,0.020210896,0.063437926,0.038910506
0.414550781,0.087730871,0.092568306,0.054456415,0.054245014,0.071164637,0.051845343,0.157571623,0.093385214
0.596679688,0.102242744,0.179234973,0.087757101,0.117720798,0.115916245,0.084358524,0.2723397,0.124513619
0.689941406,0.092348285,0.272896175,0.096963761,0.176638177,0.138223621,0.135325132,0.352830832,0.182879377
0.730957031,0.090369393,0.347431694,0.126934378,0.226780627,0.147119201,0.152899824,0.424283765,0.252918288
0.716796875,0.08707124,0.378360656,0.148481881,0.272820513,0.131791433,0.157293497,0.491473397,0.276264591
0.678710938,0.095646438,0.318251366,0.18374143,0.31008547,0.111400027,0.149384886,0.437414734,0.260700389
0.612304688,0.093667546,0.203825137,0.155925563,0.306438746,0.093335158,0.092267135,0.350443383,0.26459144
0.495117188,0.07585752,0.109508197,0.12360431,0.272022792,0.067332695,0.050966608,0.255286494,0.182879377
0.330078125,0.053430079,0.058907104,0.073457395,0.211509972,0.04830984,0.038664323,0.151944065,0.116731518
0.152832031,0.025725594,0.029508197,0.037022527,0.121367521,0.030792391,0.021089631,0.094815825,0.073929961
0.026367188,0.005936675,0.004699454,0.015083252,0.04968661,0.006705898,0.009666081,0.040416098,0.027237354
0,0,0,0.001371205,0.004330484,0,0.000878735,0.003751705,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.01953125,0.002638522,0.00010929,0.000391773,0,0.003010812,0.001757469,0.00579809,0.003891051
0.091308594,0.02176781,0.012349727,0.037218413,0.027464387,0.023812782,0.014059754,0.070600273,0.038910506
0.173339844,0.048812665,0.085245902,0.109892262,0.131737892,0.057342275,0.077328647,0.139324693,0.112840467
0.271484375,0.077176781,0.155628415,0.170225269,0.276581197,0.094566854,0.158172232,0.181787176,0.190661479
0.357910156,0.105540897,0.189945355,0.231341822,0.384957265,0.128233201,0.123901582,0.217257844,0.206225681
0.428710938,0.147097625,0.211038251,0.295200784,0.481481481,0.142876694,0.180140598,0.279160982,0.241245136
0.4609375,0.15237467,0.241857923,0.296767875,0.54951567,0.132886273,0.167838313,0.258526603,0.291828794
0.4609375,0.148416887,0.197486339,0.308521058,0.536068376,0.130696592,0.147627417,0.241473397,0.272373541
0.4140625,0.149736148,0.22568306,0.274045054,0.483304843,0.109484056,0.141476274,0.2276603,0.20233463
0.333007813,0.111477573,0.244043716,0.206072478,0.371623932,0.090324347,0.125659051,0.187244202,0.159533074
0.256347656,0.067282322,0.161967213,0.170421156,0.314301994,0.063090187,0.053602812,0.153308322,0.13618677
0.150390625,0.0323219,0.067868852,0.103232125,0.187122507,0.036266594,0.036906854,0.098055935,0.085603113
0.038085938,0.008575198,0.009398907,0.03956905,0.069401709,0.009579855,0.014059754,0.049113233,0.035019455
0.000488281,0,0,0.003330069,0.008205128,0,0,0.005115962,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.027832031,0.003957784,0.001967213,0.001958864,0.00022792,0.004926783,0.002636204,0.007332879,0.003891051
0.187011719,0.044854881,0.111803279,0.099902057,0.052193732,0.03859313,0.0228471,0.097032742,0.093385214
