1,2,3,4,5,6,7,8,9
0.444444444,0.137931034,0.016025641,0.307053942,0.078378378,0.245816503,0.59375,0.037433155,0.047619048
0.493624772,0.137931034,0.016025641,0.315352697,0.081081081,0.271783035,0.453125,0.032085561,0.047619048
0.464480874,0.103448276,0.044871795,0.269709544,0.078378378,0.297172533,0.484375,0.037433155,0.047619048
0.475409836,0.103448276,0.009615385,0.190871369,0.086486486,0.312752452,0.4296875,0.053475936,0.095238095
0.395264117,0.103448276,0.012820513,0.141078838,0.078378378,0.433352568,0.2578125,0.058823529,0.047619048
0.369763206,0.103448276,0.038461538,0.136929461,0.035135135,0.521061743,0.34375,0.07486631,0.047619048
0.35154827,0.103448276,0.070512821,0.141078838,0.037837838,0.551067513,0.375,0.085561497,0
0.426229508,0.103448276,0.064102564,0.157676349,0.045945946,0.511829198,0.40625,0.085561497,0
0.489981785,0.137931034,0.096153846,0.199170124,0.056756757,0.44085401,0.2734375,0.085561497,0.047619048
0.548269581,0.206896552,0.144230769,0.136929461,0.078378378,0.367570687,0.1796875,0.085561497,0.047619048
0.573770492,0.24137931,0.150641026,0.078838174,0.07027027,0.347951529,0.1328125,0.07486631,0.047619048
0.546448087,0.24137931,0.179487179,0.058091286,0.062162162,0.35372187,0.0859375,0.058823529,0.047619048
0.52276867,0.275862069,0.189102564,0.037344398,0.067567568,0.344489325,0.046875,0.048128342,0.047619048
0.544626594,0.310344828,0.147435897,0.029045643,0.054054054,0.287939988,0.0546875,0.058823529,0.047619048
0.540983607,0.310344828,0.150641026,0.029045643,0.037837838,0.250432776,0.046875,0.069518717,0.095238095
0.52276867,0.310344828,0.115384615,0.037344398,0.032432432,0.234852856,0.078125,0.064171123,0.142857143
0.495446266,0.310344828,0.134615385,0.01659751,0.051351351,0.196768609,0.09375,0.037433155,0.095238095
0.500910747,0.275862069,0.201923077,0.033195021,0.045945946,0.17541835,0.09375,0.032085561,0.142857143
0.475409836,0.24137931,0.195512821,0.024896266,0.081081081,0.169648009,0.1171875,0.037433155,0.095238095
0.41712204,0.24137931,0.198717949,0.004149378,0.089189189,0.173110214,0.109375,0.037433155,0.095238095
0.387978142,0.172413793,0.201923077,0.004149378,0.07027027,0.201961916,0.125,0.037433155,0.095238095
0.353369763,0.103448276,0.198717949,0.012448133,0.059459459,0.197345643,0.1640625,0.042780749,0.095238095
0.315118397,0.103448276,0.189102564,0.012448133,0.043243243,0.150028852,0.21875,0.07486631,0.095238095
0.253187614,0.103448276,0.112179487,0.012448133,0.051351351,0.103866128,0.3828125,0.07486631,0.047619048
0.21129326,0.137931034,0.054487179,0.029045643,0.045945946,0.064627813,0.390625,0.042780749,0
0.193078324,0.24137931,0.009615385,0.037344398,0.037837838,0.046739758,0.4140625,0.032085561,0
0.200364299,0.310344828,0.003205128,0.053941909,0.054054054,0.025389498,0.375,0.037433155,0
0.196721311,0.310344828,0.009615385,0.062240664,0.056756757,0.008078477,0.3125,0.096256684,0
0.225865209,0.275862069,0.019230769,0.062240664,0.032432432,0.013271783,0.2734375,0.112299465,0.047619048
0.258652095,0.275862069,0.057692308,0.066390041,0.045945946,0.013848817,0.2109375,0.117647059,0.047619048
0.282331512,0.24137931,0.105769231,0.170124481,0.067567568,0.023658396,0.171875,0.22459893,0.047619048
0.285974499,0.24137931,0.173076923,0.282157676,0.118918919,0.037507213,0.1328125,0.331550802,0.047619048
0.264116576,0.24137931,0.176282051,0.331950207,0.154054054,0.059434507,0.0859375,0.43315508,0
0.244080146,0.206896552,0.157051282,0.356846473,0.162162162,0.087709175,0.1796875,0.459893048,0
0.275045537,0.206896552,0.137820513,0.373443983,0.186486486,0.143104443,0.2109375,0.379679144,0
0.29143898,0.24137931,0.121794872,0.336099585,0.235135135,0.194460473,0.2734375,0.347593583,0
0.344262295,0.24137931,0.108974359,0.340248963,0.248648649,0.14829775,0.5234375,0.326203209,0
0.327868852,0.172413793,0.054487179,0.365145228,0.283783784,0.122908252,0.453125,0.235294118,0
0.267759563,0.103448276,0.044871795,0.323651452,0.302702703,0.208886324,0.2265625,0.139037433,0.047619048
0.264116576,0.068965517,0.153846154,0.261410788,0.294594595,0.213502597,0.28125,0.069518717,0.047619048
0.273224044,0.103448276,0.134615385,0.253112033,0.259459459,0.264858627,0.3046875,0.042780749,0.047619048
0.264116576,0.103448276,0.125,0.253112033,0.224324324,0.327178304,0.359375,0.069518717,0.238095238
0.240437158,0.137931034,0.166666667,0.282157676,0.183783784,0.390652048,0.546875,0.213903743,0.333333333
0.196721311,0.24137931,0.266025641,0.286307054,0.148648649,0.453548759,0.5234375,0.262032086,0.476190476
0.131147541,0.413793103,0.342948718,0.244813278,0.167567568,0.491633006,0.40625,0.219251337,0.523809524
0.071038251,0.482758621,0.394230769,0.219917012,0.162162162,0.518176572,0.5859375,0.171122995,0.476190476
0.049180328,0.517241379,0.352564103,0.157676349,0.183783784,0.542989036,0.5625,0.139037433,0.428571429
0.045537341,0.551724138,0.400641026,0.136929461,0.194594595,0.518176572,0.484375,0.171122995,0.476190476
0.063752277,0.551724138,0.407051282,0.253112033,0.121621622,0.508366994,0.390625,0.165775401,0.428571429
0.052823315,0.586206897,0.336538462,0.178423237,0.078378378,0.535487594,0.25,0.106951872,0.380952381
0.054644809,0.551724138,0.333333333,0.132780083,0.056756757,0.487016734,0.09375,0.128342246,0.238095238
0.067395264,0.551724138,0.262820513,0.145228216,0.035135135,0.416041546,0.0546875,0.112299465,0.142857143
0.127504554,0.517241379,0.275641026,0.099585062,0.010810811,0.326601269,0.046875,0.090909091,0.047619048
0.214936248,0.551724138,0.349358974,0.087136929,0.005405405,0.284477784,0.03125,0.085561497,0
0.33151184,0.517241379,0.378205128,0.062240664,0,0.343912291,0.0390625,0.13368984,0
0.411657559,0.448275862,0.371794872,0.062240664,0.002702703,0.455279862,0.0390625,0.155080214,0.047619048
0.409836066,0.379310345,0.375,0.070539419,0.002702703,0.519907675,0.0625,0.155080214,0.047619048
0.400728597,0.344827586,0.342948718,0.074688797,0.005405405,0.500288517,0.0546875,0.176470588,0.047619048
0.455373406,0.310344828,0.342948718,0.053941909,0.005405405,0.480092325,0.046875,0.256684492,0.095238095
0.506375228,0.24137931,0.288461538,0.037344398,0.002702703,0.427582227,0.03125,0.256684492,0.095238095
0.540983607,0.206896552,0.166666667,0.020746888,0.010810811,0.36526255,0.0078125,0.181818182,0.047619048
0.495446266,0.206896552,0.118589744,0.008298755,0.002702703,0.300057703,0.0078125,0.085561497,0.047619048
0.418943534,0.172413793,0.099358974,0.01659751,0.002702703,0.221004039,0.03125,0.037433155,0
0.387978142,0.172413793,0.080128205,0.024896266,0.005405405,0.166762839,0.078125,0.053475936,0
0.433515483,0.172413793,0.057692308,0.020746888,0.002702703,0.149451818,0.0703125,0.07486631,0
0.391621129,0.137931034,0.048076923,0.033195021,0.002702703,0.171956145,0.09375,0.090909091,0
0.333333333,0.172413793,0.041666667,0.045643154,0.002702703,0.200230814,0.15625,0.101604278,0
0.315118397,0.172413793,0.044871795,0.12033195,0.002702703,0.196768609,0.2890625,0.112299465,0.047619048
0.335154827,0.24137931,0.025641026,0.149377593,0.002702703,0.195614541,0.4296875,0.13368984,0.095238095
0.346083789,0.24137931,0.019230769,0.186721992,0.005405405,0.212348529,0.5234375,0.144385027,0.095238095
0.393442623,0.24137931,0.016025641,0.203319502,0.016216216,0.242354299,0.59375,0.176470588,0.142857143
0.409836066,0.24137931,0.016025641,0.20746888,0.021621622,0.282169648,0.640625,0.176470588,0.142857143
0.448087432,0.24137931,0.016025641,0.211618257,0.037837838,0.289094057,0.5859375,0.155080214,0.19047619
0.448087432,0.275862069,0.003205128,0.232365145,0.067567568,0.280438546,0.5859375,0.14973262,0.19047619
0.468123862,0.24137931,0.003205128,0.244813278,0.059459459,0.255049048,0.5859375,0.176470588,0.142857143
0.47723133,0.206896552,0.006410256,0.211618257,0.037837838,0.230236584,0.515625,0.122994652,0.095238095
0.473588342,0.206896552,0.009615385,0.199170124,0.013513514,0.242354299,0.4296875,0.090909091,0.047619048
0.526411658,0.172413793,0.006410256,0.203319502,0.008108108,0.287939988,0.46875,0.117647059,0.095238095
0.550091075,0.206896552,0.019230769,0.199170124,0.013513514,0.357184074,0.5390625,0.122994652,0.095238095
0.504553734,0.206896552,0.028846154,0.215767635,0.021621622,0.404500866,0.578125,0.144385027,0.095238095
0.513661202,0.206896552,0.038461538,0.244813278,0.024324324,0.473744951,0.6015625,0.139037433,0.095238095
0.551912568,0.24137931,0.038461538,0.232365145,0.037837838,0.576457011,0.609375,0.128342246,0.047619048
0.524590164,0.24137931,0.064102564,0.195020747,0.081081081,0.615118292,0.5703125,0.122994652,0.095238095
0.435336976,0.275862069,0.070512821,0.174273859,0.086486486,0.603000577,0.5703125,0.106951872,0.095238095
0.322404372,0.275862069,0.086538462,0.153526971,0.072972973,0.606462781,0.5234375,0.090909091,0.095238095
0.322404372,0.275862069,0.064102564,0.199170124,0.043243243,0.570109636,0.453125,0.106951872,0.142857143
0.31147541,0.310344828,0.067307692,0.228215768,0.043243243,0.529717253,0.5234375,0.155080214,0.19047619
0.284153005,0.275862069,0.044871795,0.20746888,0.051351351,0.490478938,0.5,0.219251337,0.285714286
0.293260474,0.275862069,0.028846154,0.219917012,0.051351351,0.429313329,0.5625,0.251336898,0.333333333
0.227686703,0.275862069,0.025641026,0.265560166,0.040540541,0.448355453,0.484375,0.262032086,0.333333333
0.132969035,0.275862069,0.016025641,0.298755187,0.027027027,0.426428159,0.3125,0.240641711,0.285714286
0.109289617,0.275862069,0.019230769,0.282157676,0.040540541,0.379111368,0.171875,0.20855615,0.285714286
0.06557377,0.310344828,0.067307692,0.244813278,0.032432432,0.328909406,0.25,0.101604278,0.285714286
0.045537341,0.275862069,0.067307692,0.195020747,0.035135135,0.31390652,0.3359375,0.090909091,0.285714286
0.029143898,0.24137931,0.041666667,0.174273859,0.021621622,0.270628967,0.3984375,0.080213904,0.19047619
0.021857923,0.24137931,0.041666667,0.149377593,0.040540541,0.250432776,0.46875,0.042780749,0.142857143
0.021857923,0.24137931,0.048076923,0.145228216,0.024324324,0.30525101,0.4296875,0.032085561,0.142857143
0.02003643,0.206896552,0.016025641,0.136929461,0.045945946,0.307559146,0.3515625,0.032085561,0.142857143
0.030965392,0.172413793,0.009615385,0.186721992,0.067567568,0.249855741,0.3359375,0.037433155,0.047619048
0.045537341,0.137931034,0.006410256,0.170124481,0.043243243,0.196191575,0.25,0.048128342,0.047619048
0.027322404,0.103448276,0.003205128,0.10373444,0.008108108,0.186959031,0.1640625,0.058823529,0.047619048
0.052823315,0.068965517,0.003205128,0.091286307,0.008108108,0.18407386,0.171875,0.064171123,0.047619048
0.06010929,0.068965517,0.006410256,0.10373444,0.005405405,0.223889209,0.15625,0.07486631,0.047619048
0.063752277,0.068965517,0.006410256,0.099585062,0.008108108,0.264858627,0.203125,0.080213904,0.142857143
0.076502732,0.068965517,0.009615385,0.124481328,0.010810811,0.194460473,0.2734375,0.085561497,0.19047619
0.087431694,0.068965517,0.012820513,0.107883817,0.013513514,0.182342758,0.203125,0.080213904,0.238095238
0.134790528,0.068965517,0.025641026,0.12033195,0.032432432,0.207155222,0.1796875,0.07486631,0.285714286
0.214936248,0.068965517,0.051282051,0.10373444,0.032432432,0.231967686,0.09375,0.07486631,0.333333333
0.335154827,0.068965517,0.060897436,0.045643154,0.091891892,0.254472014,0.078125,0.090909091,0.333333333
0.455373406,0.103448276,0.067307692,0.024896266,0.121621622,0.296018465,0.0859375,0.128342246,0.380952381
0.489981785,0.103448276,0.080128205,0.037344398,0.124324324,0.281592614,0.0390625,0.192513369,0.380952381
0.508196721,0.137931034,0.067307692,0.062240664,0.127027027,0.266589729,0.0234375,0.20855615,0.380952381
0.533697632,0.137931034,0.064102564,0.095435685,0.116216216,0.241777265,0.0625,0.256684492,0.380952381
0.561020036,0.137931034,0.057692308,0.107883817,0.118918919,0.217541835,0.15625,0.251336898,0.380952381
0.528233151,0.137931034,0.044871795,0.12033195,0.137837838,0.17541835,0.203125,0.229946524,0.380952381
0.499089253,0.137931034,0.016025641,0.087136929,0.148648649,0.177726486,0.1953125,0.304812834,0.380952381
0.489981785,0.137931034,0.016025641,0.091286307,0.148648649,0.186381997,0.234375,0.320855615,0.333333333
0.455373406,0.172413793,0.012820513,0.091286307,0.164864865,0.196191575,0.265625,0.331550802,0.285714286
0.411657559,0.172413793,0.009615385,0.107883817,0.172972973,0.220427005,0.234375,0.288770053,0.238095238
0.349726776,0.172413793,0.009615385,0.107883817,0.237837838,0.257357184,0.234375,0.256684492,0.238095238
0.276867031,0.172413793,0.006410256,0.128630705,0.264864865,0.244662435,0.3046875,0.267379679,0.238095238
0.209471767,0.172413793,0,0.186721992,0.375675676,0.26255049,0.3046875,0.256684492,0.238095238
0.224043716,0.137931034,0.032051282,0.257261411,0.416216216,0.25389498,0.265625,0.22459893,0.19047619
0.183970856,0.103448276,0.025641026,0.315352697,0.435135135,0.259088286,0.1875,0.13368984,0.19047619
0.171220401,0.103448276,0.022435897,0.282157676,0.435135135,0.249855741,0.09375,0.096256684,0.238095238
0.189435337,0.068965517,0.012820513,0.236514523,0.410810811,0.252740912,0.0703125,0.139037433,0.285714286
0.153005464,0.103448276,0.016025641,0.170124481,0.527027027,0.26255049,0.0390625,0.160427807,0.285714286
0.151183971,0.103448276,0.041666667,0.157676349,0.440540541,0.315637623,0.046875,0.22459893,0.285714286
0.147540984,0.137931034,0.099358974,0.182572614,0.362162162,0.308713214,0.0859375,0.262032086,0.285714286
0.149362477,0.172413793,0.157051282,0.20746888,0.348648649,0.272937103,0.0625,0.326203209,0.333333333
0.111111111,0.206896552,0.157051282,0.22406639,0.332432432,0.264858627,0.03125,0.465240642,0.333333333
0.100182149,0.206896552,0.137820513,0.170124481,0.437837838,0.246393537,0.015625,0.518716578,0.333333333
0.102003643,0.24137931,0.137820513,0.116182573,0.432432432,0.180611656,0.015625,0.486631016,0.428571429
0.089253188,0.24137931,0.131410256,0.091286307,0.42972973,0.153491056,0.0078125,0.524064171,0.523809524
0.098360656,0.275862069,0.067307692,0.141078838,0.497297297,0.144835545,0.0078125,0.438502674,0.476190476
0.102003643,0.275862069,0.057692308,0.248962656,0.524324324,0.124639354,0,0.406417112,0.333333333
0.114754098,0.275862069,0.099358974,0.323651452,0.467567568,0.092325447,0.0234375,0.401069519,0.333333333
0.087431694,0.275862069,0.096153846,0.414937759,0.497297297,0.07270629,0.0625,0.315508021,0.333333333
0.0856102,0.24137931,0.051282051,0.435684647,0.413513514,0.07270629,0.109375,0.294117647,0.333333333
0.122040073,0.24137931,0.025641026,0.394190871,0.345945946,0.080784766,0.1328125,0.299465241,0.333333333
